"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;
"1772849313154310497,""Wed Mar 27 04:53:08 +0000 2024"",""0"",""بسم الله وبقدرته وارادته Semoga Allah SWT anugerahkan kekuatan dan kemampuan kpd Tim AMin dan dgn izin Nya memenangkan kebenaran di sengketa pemilu dan pilpres 24 ini aamiin"",""1772849313154310497"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/Habil86mpi/status/1772849313154310497"",""1418611663805116418"",""Habil86mpi""";;;;
"1772848667378188580,""Wed Mar 27 04:50:34 +0000 2024"",""0"",""Live Sidang Sengketa Pilpres di MK. https://t.co/cp5P7D1Fo1"",""1772848667378188580"","""","""",""in"",""Bandung Kulon, Indonesia"",""0"",""0"",""0"",""https://twitter.com/Muksin23557236/status/1772848667378188580"",""921219791360180226"",""Muksin23557236""";;;;
"1772848635237261778,""Wed Mar 27 04:50:27 +0000 2024"",""11"",""Capres-cawapres nomor urut 03 Ganjar Pranowo dan Mahfud MD tiba di Hotel Mandarin Jakarta Pusat untuk menuju lokasi Mahkamah Konstitusi (MK) guna menghadiri sidang perdana sengketa Pilpres 2024 Rabu (27/3) siang. Hel #BeritaElshinta https://t.co/YDGCj5jI2N"",""1772848635237261778"",""https://pbs.twimg.com/ext_tw_video_thumb/1772848461068791808/pu/img/c_Skto9WHqo6OtTb.jpg"","""",""in"","""",""0"",""0"",""2"",""https://twitter.com/RadioElshinta/status/1772848635237261778"",""121640063"",""RadioElshinta""";;;;
"1772848343708029419,""Wed Mar 27 04:49:17 +0000 2024"",""0"",""Kubu Prabowo-Gibran: Sengketa Pilpres Tapi Tim AMIN Bahas Presiden yang Bukan Pihak Perkara https://t.co/LJZYpNxWNB"",""1772848343708029419"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/merdekadotcom/status/1772848343708029419"",""456426648"",""merdekadotcom""";;;;
"1772848341615054911,""Wed Mar 27 04:49:17 +0000 2024"",""0"",""Anies usai Sidang Sengketa Pilpres: Majelis Hakim Kita di Persimpangan J... https://t.co/ZQ2YLoy9sZ via @YouTube"",""1772848341615054911"","""","""",""in"",""Manado, North Sulawesi"",""0"",""0"",""0"",""https://twitter.com/kompastv_manado/status/1772848341615054911"",""1717838516997308416"",""kompastv_manado""";;;;
"1772848330328146300,""Wed Mar 27 04:49:14 +0000 2024"",""0"",""Yusril Tanggapi Isi Gugatan Sengketa Pilpres Anies-Cak Imin: Banyak Narasi dan Asumsi daripada Bukti https://t.co/zX6Op8mPIB"",""1772848330328146300"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/merdekadotcom/status/1772848330328146300"",""456426648"",""merdekadotcom""";;;;
"1772847957928472984,""Wed Mar 27 04:47:45 +0000 2024"",""7"",""Lengkap! Ini 9 Tuntutan Anies-Imin di Sidang Sengketa Pilpres MK https://t.co/P0MVja0y0C"",""1772847957928472984"","""","""",""in"",""Indonesia"",""0"",""0"",""3"",""https://twitter.com/tigerwood158/status/1772847957928472984"",""2299000382"",""tigerwood158""";;;;
"1772847800100995444,""Wed Mar 27 04:47:08 +0000 2024"",""7"",""Capres nomor urut 1 Anies Baswedan menyampaikan pokok-pokok permohonan dalam sidang perdana Perselisihan Hasil Pemilihan Umum (PHPU) atau Sengketa Pilpres 2024 di Mahkamah Konstitusi (MK) Jakarta Pusat Rabu (27/3). Sumber : Youtube KPU RI https://t.co/99oURuCsj8"",""1772847800100995444"",""https://pbs.twimg.com/ext_tw_video_thumb/1772847731486416896/pu/img/BYogN0jhklXIjJC8.jpg"","""",""in"",""Jakarta"",""0"",""2"",""5"",""https://twitter.com/jawapos/status/1772847800100995444"",""2392460208"",""jawapos""";;;;
"1772847750490538265,""Wed Mar 27 04:46:56 +0000 2024"",""0"",""Momen Ketua MK Tegur Peserta Sidang Sengketa Pilpres yang Main HP https://t.co/FF5E25hmN9"",""1772847750490538265"","""","""",""in"",""JKT-INA"",""0"",""0"",""0"",""https://twitter.com/20detik/status/1772847750490538265"",""598959076"",""20detik""";;;;
"1772847463428448626,""Wed Mar 27 04:45:47 +0000 2024"",""62"",""MKmenggelar sidang perdana sengketa Pilpres 2024 Rabu (27/3/2024). Agenda sidang adalah pemeriksaan terhadap Paslon 01 Anies Baswedan-Muhaimin Iskandar dalam perkara Perselisihan Hasil Pemilihan Umum (PHPU) Pilpres 2024. Capres nomor urut 1 Anies Baswedan dalam pernyataannya https://t.co/ITWXUVaUVu"",""1772847463428448626"",""https://pbs.twimg.com/media/GJprOvRboAEbaG8.jpg"","""",""in"",""Jakarta Capital Region"",""1"",""0"",""7"",""https://twitter.com/asumsico/status/1772847463428448626"",""829366551446818816"",""asumsico""";;;;
"1772847209958212075,""Wed Mar 27 04:44:47 +0000 2024"",""1"",""Setelah sebelumnya mendengar permohonan Paslon 01 Anies-Muhaimin Siang ini giliran permohonan Paslon 03 Ganjar-Mahfud yang akan menyampaikan permohonan gugatan sengketa Pilpres 2024. Saksikan Live di Berita Satu https://t.co/rCHMatwGUW"",""1772847209958212075"","""","""",""in"",""Jakarta"",""0"",""1"",""0"",""https://twitter.com/Beritasatu/status/1772847209958212075"",""154102750"",""Beritasatu""";;;;
"1772847168979976578,""Wed Mar 27 04:44:37 +0000 2024"",""0"",""Tim Anies Putar Video di Sidang Sengketa Pilpres Sempat Disetop Ketua MK https://t.co/myBSH8gGKE #viralvideo Prabowo-Gibran Pemilu 2024 Ganjar Pranowo Anies Baswedan Pilpres 2024 PDIP Surya Paloh Hotman Imin Bawaslu KPU Bang Jay PSSI Gerbang Tol Halim Utama https://t.co/STz6vraJaL"",""1772847168979976578"",""https://pbs.twimg.com/media/GJprDtwbUAA3K5f.jpg"","""",""in"",""Jl Sungai Raya Dalam Kubu Raya"",""0"",""0"",""0"",""https://twitter.com/tribunpontianak/status/1772847168979976578"",""115936810"",""tribunpontianak""";;;;
"1772845898944676025,""Wed Mar 27 04:39:34 +0000 2024"",""0"",""Yusril Tanggapi Isi Gugatan Sengketa Pilpres Anies-Cak Imin: Banyak Narasi dan Asumsi daripada Bukti https://t.co/wlid6fdR7D #KLYNews"",""1772845898944676025"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1772845898944676025"",""47596019"",""liputan6dotcom""";;;;
"1772809248768135377,""Wed Mar 27 04:32:11 +0000 2024"",""0"",""@Mdy_Asmara1701 Itu pemohon ajuin gugatan sengketa pemilu atau orasi kampanye pilpres? Belum puas pidato di debat pilpres n saat kampanye? Ambil alih tugas kuasa hkm krn si reply harun n beberapa PH abal2 nga ada KTA ada yg palsu? 1000 PH mana ? Dasar tim penyiar hoax. Gugatan ngak jelas https://t.co/vExrcEJktx"",""1772844038246543741"",""https://pbs.twimg.com/media/GJpoP_bbIAArixE.png"",""Mdy_Asmara1701"",""in"",""Jakarta Selatan, DKI Jakarta"",""0"",""0"",""0"",""https://twitter.com/ratpurba/status/1772844038246543741"",""3979342334"",""ratpurba""";;;;
"1772843887863955559,""Wed Mar 27 04:31:35 +0000 2024"",""6013"",""Konferensi pers pak Anies &amp";" Cak Imin beserta Tim Hukum Nasional AMIN usai sidang perdana sengketa pilpres 2024.. Indonesia di persimpangan jalan. Jika penyimpangan dibiarkan maka akan jadi kebiasaan lalu menjadi budaya dan menjadi karakter bangsa. https://t.co/9dtq4vjcEZ"",""1772843887863955559"",""https://pbs.twimg.com/amplify_video_thumb/1772841279891943424/img/aHWRSFvA3Tb6zQ5o.jpg"","""",""in"",""Jakarta Capital Region"",""32"",""65"",""1939"",""https://twitter.com/Mdy_Asmara1701/status/1772843887863955559"",""1334853481019056128"",""Mdy_Asmara1701""";;;
"1772843769945350170,""Wed Mar 27 04:31:07 +0000 2024"",""0"",""sidang mk sengketa pilpres 2024 hari ini ya dimulai"",""1772843769945350170"","""","""",""in"",""Neverland"",""0"",""0"",""0"",""https://twitter.com/kutemanlamamu/status/1772843769945350170"",""994884718519836673"",""kutemanlamamu""";;;;
"1772843711262507095,""Wed Mar 27 04:30:53 +0000 2024"",""0"",""Ada Massa Aksi Tandingan Sengketa Pilpres Minta MK Tak Diintervensi https://t.co/xnYirrVFTw"",""1772843711262507095"","""","""",""in"",""JKT-INA"",""0"",""0"",""0"",""https://twitter.com/20detik/status/1772843711262507095"",""598959076"",""20detik""";;;;
"1772843510825472372,""Wed Mar 27 04:30:05 +0000 2024"",""4017"",""Momen Anies Baswedan Berbicara dalam Sidang Sengketa Pilpres di MK Tempo/Subekti #TempoFoto #SidangMK https://t.co/7d4MMAwENM"",""1772843510825472372"",""https://pbs.twimg.com/media/GJpnw0cb0AAYdg1.jpg"","""",""in"",""Indonesia"",""42"",""45"",""518"",""https://twitter.com/tempodotco/status/1772843510825472372"",""18129942"",""tempodotco""";;;;
"1772594614295212081,""Wed Mar 27 04:29:56 +0000 2024"",""1"",""@Mdy_Asmara1701 Sidang sengketa pilpres 2024 Anies: Kualitas pemilu 2024 jauh dari nilai-nilai demokrasi https://t.co/jkgvgHQ2gG"",""1772843473684906427"","""",""Mdy_Asmara1701"",""in"",""Jakarta Pusat, DKI Jakarta"",""0"",""0"",""1"",""https://twitter.com/SINDOnews/status/1772843473684906427"",""231355136"",""SINDOnews""";;;;
"1772843421453205804,""Wed Mar 27 04:29:44 +0000 2024"",""5"",""Sidang Pendahuluan Sengketa Pilpres 2024 Di bacakan oleh Capres 01 Perubahan Pak Anies di MK https://t.co/V6R0KaBhwx"",""1772843421453205804"",""https://pbs.twimg.com/ext_tw_video_thumb/1772843351274090496/pu/img/CjJZ94SashuSkUAI.jpg"","""",""in"","""",""0"",""2"",""0"",""https://twitter.com/13right_ey3s__/status/1772843421453205804"",""1743425633198407680"",""13right_ey3s__""";;;;
"1772843276707705311,""Wed Mar 27 04:29:09 +0000 2024"",""1"",""Yusril Ihza Mahendra menilai kubu Anies lebih banyak membangun opini ketimbang fakta dalam sidang perdana sengketa Pilpres di Mahkamah Konstitusi. https://t.co/D1KYAa8617"",""1772843276707705311"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/kompascom/status/1772843276707705311"",""23343960"",""kompascom""";;;;
"1772809248768135377,""Wed Mar 27 04:28:51 +0000 2024"",""114"",""@Mdy_Asmara1701 Sidang sengketa pilpres 2024 Anies: Kualitas pemilu 2024 jauh dari nilai-nilai demokrasi https://t.co/jkgvgHQ2gG"",""1772843201818435851"","""",""Mdy_Asmara1701"",""in"",""Jakarta Pusat, DKI Jakarta"",""0"",""0"",""14"",""https://twitter.com/SINDOnews/status/1772843201818435851"",""231355136"",""SINDOnews""";;;;
"1772843053344256453,""Wed Mar 27 04:28:16 +0000 2024"",""1"",""Foto: Mahkamah Konstitusi Gelar Sidang Sengketa Pilpres 2024. #focus #gugatpilpres #news #text https://t.co/BSSb27YbRI"",""1772843053344256453"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/kumparan/status/1772843053344256453"",""759692754985242625"",""kumparan""";;;;
"1772842639731364041,""Wed Mar 27 04:26:37 +0000 2024"",""0"",""Tim Hukum paslon 01 Anies-Muhaimin membeberkan bagaimana usaha Presiden Joko Widodo dalam mengintervensi Pemilu 2024 di sidang perdana sengketa Pilpres di Mahkamah Konstitusi (MK). https://t.co/T73YCU8qz8"",""1772842639731364041"","""","""",""in"",""Aceh"",""0"",""0"",""0"",""https://twitter.com/serambinews/status/1772842639731364041"",""64635651"",""serambinews""";;;;
"1772842601517076790,""Wed Mar 27 04:26:28 +0000 2024"",""0"",""Sidang Perdana Sengketa Pemilu 2024 Digelar Anies Minta Pilpres Diulang https://t.co/jGCDDTbDGS"",""1772842601517076790"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/kupastuntasnew/status/1772842601517076790"",""849799685258657792"",""kupastuntasnew""";;;;
"1772842352627073082,""Wed Mar 27 04:25:29 +0000 2024"",""0"",""Sidang Perdana Sengketa Pemilu 2024 Digelar Anies Minta Pilpres Diulang https://t.co/1HRRi2Dj3H"",""1772842352627073082"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/kupastuntasnew/status/1772842352627073082"",""849799685258657792"",""kupastuntasnew""";;;;
"1772842116621681003,""Wed Mar 27 04:24:33 +0000 2024"",""0"",""Pidato Anies Baswedan saat Sidang Sengketa Pilpres di MK https://t.co/F7JVCTfl7l lewat @YouTube"",""1772842116621681003"","""","""",""in"",""Mataram, Indonesia"",""0"",""0"",""0"",""https://twitter.com/suarantbcom/status/1772842116621681003"",""1699074884"",""suarantbcom""";;;;
"1772842019372847575,""Wed Mar 27 04:24:09 +0000 2024"",""43"",""Mahkamah Konstitusi menggelar sidang perdana sengketa Pilpres 2024 Rabu (27/3/2024). Agenda sidang adalah pemeriksaan terhadap Paslon 01 Anies Baswedan-Muhaimin Iskandar dalam perkara Perselisihan Hasil Pemilihan Umum (PHPU) Pilpres 2024. Sidang dihadiri langsung Anies dan https://t.co/Km76X46sv0"",""1772842019372847575"",""https://pbs.twimg.com/media/GJpmWuAaEAAMFUR.jpg"","""",""in"",""Jakarta Capital Region"",""0"",""0"",""7"",""https://twitter.com/asumsico/status/1772842019372847575"",""829366551446818816"",""asumsico""";;;;
"1772841978822001131,""Wed Mar 27 04:24:00 +0000 2024"",""134"",""Ketua Tim Pembela Prabowo-Gibran Yusril Ihza menilai permohonan Anies-Muhaimin dalam sidang sengketa hasil Pilpres 2024 lebih banyak berisi narasi tak berisi bukti. #detikPemilu https://t.co/y8DBjHMkO8"",""1772841978822001131"","""","""",""in"","""",""11"",""88"",""31"",""https://twitter.com/detikcom/status/1772841978822001131"",""69183155"",""detikcom""";;;;
"1772841390130819429,""Wed Mar 27 04:21:39 +0000 2024"",""0"",""Live dari MK! Sidang Perdana Sengketa Pilpres 2024 https://t.co/tdLdeSbkQ1"",""1772841390130819429"","""","""",""in"",""DKI Jakarta"",""0"",""0"",""0"",""https://twitter.com/pantaucom_/status/1772841390130819429"",""1283065312611426304"",""pantaucom_""";;;;
"1772841377552019763,""Wed Mar 27 04:21:36 +0000 2024"",""4"",""Anies Baswedan Duga Lembaga Negara Terlibat Dalam Pemenangan Pilpres 2024 https://t.co/r8NxBWq0xR #RadarJabar #AniesBaswedan #LembagaNegara #Pemenangan #Pilpres2024 #MK #Bawaslu #SengketaPilpres"",""1772841377552019763"","""","""",""in"",""Jawa Barat"",""0"",""0"",""0"",""https://twitter.com/radarjabar_id/status/1772841377552019763"",""1651883208404000769"",""radarjabar_id""";;;;
"1772841287018061974,""Wed Mar 27 04:21:15 +0000 2024"",""945"",""Anies Baswedan berikan statement gugatan sengketa Pilpres 2024 di MK. Majoritas Rakyat Aceh pilih @aniesbaswedan karena misi Perubahan. Aceh 25 tahun terakhir adalah wilayah termiskin di Sumatra. https://t.co/5hCsFDnvW3"",""1772841287018061974"",""https://pbs.twimg.com/amplify_video_thumb/1772808248254701568/img/DfquTnW6kpoEczVV.jpg"","""",""in"",""Aceh, Indonesia"",""3"",""13"",""220"",""https://twitter.com/Aceh/status/1772841287018061974"",""9688522"",""Aceh""";;;;
"1772841108118356377,""Wed Mar 27 04:20:32 +0000 2024"",""3"",""Sidang perdana sengketa Hasil Pilpres dan Pemilu 2024 digelar di Gedung MK pada Rabu 27 Maret 2024 pagi. Bila kita tidak lakukan langkah koreksi saat ini maka kecurangan ini akan menjadi kenormalan kemudian menjadi kebiasaan... Anies Baswedan https://t.co/JovhCD6Ck2"",""1772841108118356377"","""","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://twitter.com/pikiran_rakyat/status/1772841108118356377"",""58880688"",""pikiran_rakyat""";;;;
"1772840515027022319,""Wed Mar 27 04:18:11 +0000 2024"",""1"",""MK sudah memulai rangkaian sidang sengketa Pilpres 2024. Ada dua permohonan dalam sengketa tersebut yakni diajukan pasangan Anies-Cak Imin serta Ganjar-Mahfud MD. #focus #gugatpilpres #news #text https://t.co/nDMP0MazT4"",""1772840515027022319"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/kumparan/status/1772840515027022319"",""759692754985242625"",""kumparan""";;;;
"1772839732516675875,""Wed Mar 27 04:15:04 +0000 2024"",""345"",""Indonesia menuju perubahan rakyat ingin Jokowi segera diganti AMIN. Sidang MK sengketa Pilpres 2024 adalah Hak Konstitusi dan dilindungi UU. Jadi Hakim MK harus tegas dan adil dalam bertindak Hakim MK wajib menjalankan tugasnya TANPA INTERVENSI pihak lain. https://t.co/gSXJpumhLI"",""1772839732516675875"",""https://pbs.twimg.com/ext_tw_video_thumb/1772839595178348544/pu/img/h1ABfiSYeNbY6xY-.jpg"","""",""in"","""",""6"",""9"",""164"",""https://twitter.com/Freed0mland5151/status/1772839732516675875"",""1630573716169170944"",""Freed0mland5151""";;;;
"1772839704830071257,""Wed Mar 27 04:14:58 +0000 2024"",""3"",""Sidang sengketa pilpres 2024 Anies: Kualitas pemilu 2024 jauh dari nilai-nilai demokrasi https://t.co/jkgvgHQ2gG"",""1772839704830071257"","""","""",""in"",""Jakarta Pusat, DKI Jakarta"",""0"",""0"",""2"",""https://twitter.com/SINDOnews/status/1772839704830071257"",""231355136"",""SINDOnews""";;;;
"1772839605047627799,""Wed Mar 27 04:14:34 +0000 2024"",""113"",""Sidang Sengketa Pilpres Tim Hukum AMIN Singgung Para Menteri Jokowi yang Menangkan Prabowo-Gibran https://t.co/sZBqTddykr #TempoNasional"",""1772839605047627799"","""","""",""in"",""Indonesia"",""0"",""0"",""32"",""https://twitter.com/tempodotco/status/1772839605047627799"",""18129942"",""tempodotco""";;;;
"1772839590128505164,""Wed Mar 27 04:14:30 +0000 2024"",""0"",""Cak Imin-Syaugi Dihampiri Petugas MK di Tengah Sidang Perdana Sengketa Pilpres https://t.co/tnM5qVTxEG Di debat omon² soal etika tp di sidang MK g beretika (malu gak ditegur security)#panikkan"",""1772839590128505164"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/jetri_garsia/status/1772839590128505164"",""1720655479326863360"",""jetri_garsia""";;;;
"1772839324893302795,""Wed Mar 27 04:13:27 +0000 2024"",""20"",""SEMOGA PARA HAKIM MK YANG MENYIDANG SENGKETA PILPRES MASIH PUNYA MATA HATI DAN MASIH PUNYA RASA TAKUT PADA ALLAH SWT.....‼️ #SidangPilpresPerdanaMK #SidangPilpresPerdanaMK 🆘🆗 https://t.co/pqgBgOdV5G"",""1772839324893302795"",""https://pbs.twimg.com/media/GJpj9yob0AAgTPq.jpg"","""",""in"","""",""2"",""4"",""24"",""https://twitter.com/secr3thm4nz56/status/1772839324893302795"",""1412374538722058244"",""secr3thm4nz56""";;;;
"1772839085721387172,""Wed Mar 27 04:12:30 +0000 2024"",""0"",""[FULL] Pernyataan Anies-Muhaimin Usai Sidang Perdana Sengketa Pilpres 2024 https://t.co/yug80ASgdB #viralvideo Prabowo-Gibran Pemilu 2024 Ganjar Pranowo Anies Baswedan Pilpres 2024 PDIP Surya Paloh Hotman Imin Bawaslu https://t.co/iVZHN14Ntz"",""1772839085721387172"",""https://pbs.twimg.com/media/GJpjvkGa0AAmgOu.jpg"","""",""in"",""Jl Sungai Raya Dalam Kubu Raya"",""0"",""1"",""0"",""https://twitter.com/tribunpontianak/status/1772839085721387172"",""115936810"",""tribunpontianak""";;;;
"1772799384356614623,""Wed Mar 27 04:11:30 +0000 2024"",""21"",""@ekowboy2 Sidang sengketa pilpres 2024 Anies: Pemilu 2024 jauh dari asas luber jurdil https://t.co/Wyy5N90plv"",""1772838833736110555"","""",""ekowboy2"",""in"",""Jakarta Pusat, DKI Jakarta"",""0"",""1"",""5"",""https://twitter.com/SINDOnews/status/1772838833736110555"",""231355136"",""SINDOnews""";;;;
"1772838653129101716,""Wed Mar 27 04:10:47 +0000 2024"",""0"",""Massa Aksi Sengketa Pilpres 2024 Berdatangan ke Kawasan Patung Kuda Jakpus https://t.co/ZS7IstOr5N"",""1772838653129101716"","""","""",""in"",""JKT-INA"",""0"",""0"",""0"",""https://twitter.com/20detik/status/1772838653129101716"",""598959076"",""20detik""";;;;
"1772838627925700651,""Wed Mar 27 04:10:41 +0000 2024"",""1"",""Sidang sengketa pilpres 2024 Anies: Pemilu 2024 jauh dari asas luber jurdil https://t.co/Wyy5N90plv"",""1772838627925700651"","""","""",""in"",""Jakarta Pusat, DKI Jakarta"",""0"",""0"",""0"",""https://twitter.com/SINDOnews/status/1772838627925700651"",""231355136"",""SINDOnews""";;;;
"1772838492625862804,""Wed Mar 27 04:10:09 +0000 2024"",""0"",""Capres nomor urut 01 Anies Baswedan mengharapkan hakim MK bebas dari tekanan dan ancaman selama menangani perkara sengketa hasil Pilpres https://t.co/Jiww9xo0Wr #InvestorDaily #investasi #Saham"",""1772838492625862804"","""","""",""in"",""Jakarta, Indonesia"",""0"",""0"",""0"",""https://twitter.com/InvestorID/status/1772838492625862804"",""238091066"",""InvestorID""";;;;
"1772838479631876383,""Wed Mar 27 04:10:05 +0000 2024"",""0"",""Sidang Sengketa Pilpres 2024 Aksi Tandingan Pro-Kontra Bertemu di Patung Kuda Monas https://t.co/WyyLdjnYiZ #News"",""1772838479631876383"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1772838479631876383"",""47596019"",""liputan6dotcom""";;;;
"1772837631484998141,""Wed Mar 27 04:06:43 +0000 2024"",""1"",""Anies dan Cak Imin hadiri sidang perdana sengketa pilpres di MK pagi ini https://t.co/T3A1GeN0KO"",""1772837631484998141"","""","""",""in"",""Jakarta Pusat, DKI Jakarta"",""1"",""0"",""0"",""https://twitter.com/SINDOnews/status/1772837631484998141"",""231355136"",""SINDOnews""";;;;
"1772837595686613454,""Wed Mar 27 04:06:35 +0000 2024"",""7"",""Fakta Seputar Sidang Sengketa Pilpres di MK Kapan Putusan Dibacakan? https://t.co/dERWxqTqWA"",""1772837595686613454"","""","""",""in"",""Jakarta"",""0"",""0"",""2"",""https://twitter.com/KATADATAcoid/status/1772837595686613454"",""552523769"",""KATADATAcoid""";;;;
"1772837460235739393,""Wed Mar 27 04:06:02 +0000 2024"",""0"",""Lengkap! Ini 9 Tuntutan Anies-Imin di Sidang Sengketa Pilpres MK https://t.co/LiGoHWGKhN"",""1772837460235739393"","""","""",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://twitter.com/cnbcindonesia/status/1772837460235739393"",""847372542830444544"",""cnbcindonesia""";;;;
"1772837284628644219,""Wed Mar 27 04:05:21 +0000 2024"",""0"",""BREAKING NEWS - Pesan Lengkap Anies Baswedan Gugat Sengketa Pilpres 2024... https://t.co/VUi64cZG29 lewat @YouTube"",""1772837284628644219"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/Sa13Joko/status/1772837284628644219"",""1610935039608647680"",""Sa13Joko""";;;;
"1772837090793079064,""Wed Mar 27 04:04:34 +0000 2024"",""0"",""MK Sidang Sengketa Pilpres 2024 Massa Berunjuk Rasa di Patung Kuda Monas https://t.co/qZXVLDPsPt #News"",""1772837090793079064"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1772837090793079064"",""47596019"",""liputan6dotcom""";;;;
"1772836761523367979,""Wed Mar 27 04:03:16 +0000 2024"",""0"",""Hari Ini Sidang Perdana Sengketa Pilpres 2024 Begini Persiapan MK https://t.co/o0xVKnPQnT"",""1772836761523367979"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/finindonesia/status/1772836761523367979"",""998801336601788417"",""finindonesia""";;;;
"1772835724846620887,""Wed Mar 27 03:59:09 +0000 2024"",""0"",""Sengketa Pilpres 2024: Tim Hukum AMIN Minta Pemungutan Suara Ulang dan Gibran Didiskualifikasi https://t.co/Lgu5twCRma #Pemilu"",""1772835724846620887"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1772835724846620887"",""47596019"",""liputan6dotcom""";;;;
"1772835435741413759,""Wed Mar 27 03:58:00 +0000 2024"",""3"",""Cak Imin dan M Syaugi sempat dihampiri petugas keamanan MK saat sidang sengketa pilpres berjalan. Tak lama Cak Imin terlihat langsung menaruh HP-nya ke meja. https://t.co/hHs0LyC8JR"",""1772835435741413759"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/detikcom/status/1772835435741413759"",""69183155"",""detikcom""";;;;
"1772809111518040295,""Wed Mar 27 03:55:44 +0000 2024"",""2"",""Otto Hasibuan juga menambahkan perkara ini hanya merupakan penggiringan opini masyarakat. Menurut tim hukum 02 sengketa pilpres perlu mempermasalahkan tindakan yang diperbuat @KPU_ID. Bukan yang tidak ada kaitannya dengan perkara. https://t.co/wInrkLRR4T"",""1772834866696224776"",""https://pbs.twimg.com/ext_tw_video_thumb/1772834698844323840/pu/img/3TTCzldTUi-RzjMS.jpg"",""eradotid"",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://twitter.com/eradotid/status/1772834866696224776"",""903229236051247104"",""eradotid""";;;;
"1772834621283254428,""Wed Mar 27 03:54:46 +0000 2024"",""0"",""MAJELIS HAKIM MK GELAR SIDANG PERDANA SENGKETA PILPRES 2024. DIHADIRI ANIES DAN MUHAIMIN https://t.co/46OQORNq5t"",""1772834621283254428"","""","""",""in"",""Jakarta Timur, DKI Jakarta"",""0"",""0"",""0"",""https://twitter.com/SsPasadena/status/1772834621283254428"",""1616209097254375425"",""SsPasadena""";;;;
"1772833945673228324,""Wed Mar 27 03:52:04 +0000 2024"",""16"",""Tidak ada yang tidak mungkin untuk Memakzulkan Jokowi. Go Go Go Hak Angket !!! Sidang gugatan sengketa Pilpres di MA. Kawal keduanya jangan sampai kendor !!! ️🇮🇩 #SidangPilpresPerdanaMK #SidangPilpresPerdanaMK https://t.co/CDWfA4050s"",""1772833945673228324"",""https://pbs.twimg.com/media/GJpfFAhbAAARhYm.jpg"","""",""in"","""",""1"",""0"",""9"",""https://twitter.com/NegeriKorup4545/status/1772833945673228324"",""1644370651271290880"",""NegeriKorup4545""";;;;
"1772833785844814130,""Wed Mar 27 03:51:26 +0000 2024"",""1"",""Penampakan Anies Baswedan Hadiri Sidang Perdana Sengketa Pilpres 2024 https://t.co/s7vuFR5BbL"",""1772833785844814130"","""","""",""in"",""Jakarta Capital Region"",""0"",""1"",""1"",""https://twitter.com/cnbcindonesia/status/1772833785844814130"",""847372542830444544"",""cnbcindonesia""";;;;
"1772833681167864160,""Wed Mar 27 03:51:01 +0000 2024"",""1055"",""BREAKING NEWS ‼️ SIDANG SENGKETA PILPRES 2024 TIM HUKUM AMIN &amp";" DIHADIRI LANGSUNG CAPRES - CAWAPRES KITA ANIES BASWEDAN-MUHAIMIN ISKANDAR https://t.co/nwvRLMkwnz"",""1772833681167864160"",""https://pbs.twimg.com/ext_tw_video_thumb/1772833613211643904/pu/img/uTceIO5QxN0dPRcb.jpg"","""",""in"","""",""1"",""17"",""312"",""https://twitter.com/Boediantar4/status/1772833681167864160"",""1383750727575605257"",""Boediantar4""";;;
"1772833422467117267,""Wed Mar 27 03:50:00 +0000 2024"",""189"",""Pernyataan Lengkap Anies Baswedan di Sidang Sengketa Pilpres di MK: Penyimpangan Mencoreng Demokrasi https://t.co/R2Y9W4GRwW"",""1772833422467117267"","""","""",""in"",""Indonesia"",""2"",""1"",""77"",""https://twitter.com/democrazymedia/status/1772833422467117267"",""1243804423001763841"",""democrazymedia""";;;;
